DEPTH,TVDSS,GR,RT,NPHI,RHOB,VCALCITE,VQUARTZ,VSH,VCOAL,VORGSH,VGAS,VOIL,VWATER,PHIT,PHIE,SWE,PERM,LITHO,FLUID,Wells
3300.5,3075.2989,76.6206,1.2013,0.5047,2.105,0.0,0.151654,0.6,0.0,0.0,0.0,0.079694,0.168671,0.248365,0.120729,0.6791,0.1223,6.0,,SH-15
3301.0,3075.771,75.8326,1.3377,0.4873,2.0869,0.0,0.152268,0.5905,0.0,0.0,0.0,0.092936,0.164325,0.257261,0.12418,0.6387,0.146,6.0,,SH-15
3301.5,3076.243,79.0012,1.3384,0.4634,2.0854,0.0,0.135674,0.6171,0.0,0.0,0.01535,0.074691,0.157173,0.247214,0.114548,0.6358,0.0879,6.0,,SH-15
3302.0,3076.7151,79.9567,1.3742,0.4586,2.0955,0.0,0.135197,0.6248,0.0,0.0,0.016171,0.072327,0.151456,0.239955,0.111775,0.6312,0.0753,6.0,,SH-15
3302.5,3077.1871,77.0209,1.3897,0.4801,2.1045,0.0,0.154316,0.5998,0.0,0.0,0.0,0.090051,0.15583,0.24588,0.120786,0.6338,0.1227,6.0,,SH-15
3303.0,3077.6591,80.0489,1.2448,0.5188,2.1096,0.0,0.126708,0.6316,0.0,0.0,0.0,0.082565,0.159157,0.241723,0.109372,0.6584,0.0657,6.0,,SH-15
3303.5,3078.1311,84.3761,1.2126,0.5373,2.1044,0.0,0.088538,0.6715,0.0,0.0,0.0,0.083948,0.156017,0.239965,0.095306,0.6502,0.0276,6.0,,SH-15
3304.0,3078.603,85.8218,1.3783,0.5071,2.0952,0.0,0.079669,0.6795,0.0,0.0,0.0,0.095088,0.145789,0.240877,0.092541,0.6052,0.023,6.0,,SH-15
3304.5,3079.0749,85.8531,1.5125,0.4823,2.0961,0.0,0.087772,0.6783,0.0,0.0,0.012138,0.085042,0.136744,0.233923,0.092938,0.5846,0.0236,6.0,,SH-15
3305.0,3079.5468,85.141,1.5302,0.4782,2.1027,0.0,0.097019,0.6714,0.0,0.0,0.010865,0.084979,0.135741,0.231586,0.095337,0.5861,0.0277,6.0,,SH-15
3305.5,3080.0187,85.8876,1.431,0.4857,2.0979,0.0,0.08682,0.6787,0.0,0.0,0.009722,0.084003,0.140751,0.234476,0.092797,0.6003,0.0234,6.0,,SH-15
3306.0,3080.4906,82.7722,1.3495,0.4987,2.0672,0.0,0.090647,0.6532,0.0,0.0,0.007899,0.092505,0.155762,0.256166,0.101707,0.6081,0.0416,6.0,,SH-15
3306.5,3080.9624,80.7543,1.4224,0.4913,2.0204,0.0,0.086747,0.6375,0.0,0.0,0.024958,0.090569,0.160245,0.275772,0.107258,0.5811,0.0581,6.0,,SH-15
3307.0,3081.4343,76.0214,1.7357,0.4706,1.996,0.0,0.117147,0.5956,0.0,0.0,0.036399,0.097856,0.153041,0.287296,0.122308,0.5327,0.1327,6.0,,SH-15
3307.5,3081.9061,73.8604,1.9642,0.4586,2.0189,0.0,0.147118,0.5743,0.0,0.0,0.031156,0.103704,0.143672,0.278533,0.130042,0.5158,0.1952,6.0,,SH-15
3308.0,3082.3778,71.2174,1.8665,0.4593,2.0612,0.0,0.183682,0.5484,0.0,0.0,0.011458,0.109201,0.147237,0.267896,0.139602,0.5496,0.305,6.0,,SH-15
3308.5,3082.8496,70.5904,1.7071,0.4627,2.0825,0.0,0.195718,0.5418,0.0,0.0,0.001302,0.108108,0.153032,0.262443,0.142045,0.5831,0.3402,6.0,,SH-15
3309.0,3083.3213,73.973,1.5826,0.4646,2.0777,0.0,0.168618,0.5725,0.0,0.0,0.007963,0.097169,0.153756,0.258888,0.130716,0.5939,0.2017,6.0,,SH-15
3309.5,3083.793,73.9942,1.4951,0.4761,2.0583,0.0,0.155917,0.5743,0.0,0.0,0.008427,0.09963,0.161733,0.26979,0.130054,0.5995,0.1953,6.0,,SH-15
3310.0,3084.2647,76.2212,1.4224,0.4907,2.0341,0.0,0.124758,0.5962,0.0,0.0,0.012573,0.100278,0.166206,0.279057,0.122068,0.5956,0.1311,6.0,,SH-15
3310.5,3084.7364,73.6936,1.3346,0.4909,2.0022,0.0,0.127491,0.5755,0.0,0.0,0.019364,0.097174,0.18044,0.296977,0.129596,0.6076,0.191,6.0,,SH-15
3311.0,3085.208,72.557,1.2517,0.4771,1.9517,0.0,0.116176,0.5679,0.0,0.0,0.042817,0.079359,0.19379,0.315967,0.132411,0.6133,0.2187,6.0,,SH-15
3311.5,3085.6796,72.3369,1.2103,0.4691,1.8951,0.0,0.094364,0.5689,0.0,0.0,0.066514,0.066573,0.203657,0.336744,0.132028,0.6048,0.2147,6.0,,SH-15
3312.0,3086.1512,68.6137,1.2288,0.4715,1.8678,0.0,0.10729,0.5373,0.0,0.0,0.067284,0.075495,0.212605,0.355384,0.14371,0.5982,0.366,6.0,,SH-15
3312.5,3086.6228,65.5709,1.3334,0.4722,1.8813,0.0,0.135288,0.5093,0.0,0.0,0.056518,0.090407,0.208499,0.355425,0.154221,0.5866,9.0094,6.0,,SH-15
3313.0,3087.0944,61.8573,1.312,0.4734,1.9127,0.0,0.174681,0.4744,0.0,0.0,0.03899,0.097096,0.214837,0.350922,0.167468,0.6122,13.4066,1.0,11.0,SH-15
3313.5,3087.5659,63.6089,1.1562,0.4792,1.9228,0.0,0.163701,0.4899,0.0,0.0,0.035961,0.085903,0.224558,0.346422,0.161564,0.6482,11.2757,1.0,11.0,SH-15
3314.0,3088.0374,68.9035,1.1731,0.4764,1.9239,0.0,0.12847,0.5369,0.0,0.0,0.04638,0.077102,0.211117,0.334598,0.143848,0.631,0.3683,6.0,,SH-15
3314.5,3088.5089,75.3319,1.248,0.4584,1.939,0.0,0.096999,0.5926,0.0,0.0,0.063444,0.058196,0.188751,0.310391,0.123349,0.6081,0.14,6.0,,SH-15
3315.0,3088.9803,81.1562,1.3798,0.4491,1.9916,0.0,0.084142,0.641,0.0,0.0,0.061527,0.051355,0.161931,0.274814,0.105966,0.5892,0.0538,6.0,,SH-15
3315.5,3089.4518,85.1507,1.3046,0.4629,2.0483,0.0,0.076476,0.6741,0.0,0.0,0.040399,0.055401,0.153611,0.249411,0.09436,0.6159,0.026,6.0,,SH-15
3316.0,3089.9232,85.9235,1.198,0.4801,2.061,0.0,0.070451,0.6811,0.0,0.0,0.027079,0.062201,0.159174,0.248454,0.091938,0.6407,0.022,6.0,,SH-15
3316.5,3090.3946,76.4524,1.1502,0.4846,2.0448,0.0,0.127474,0.5977,0.0,0.0,0.013515,0.078329,0.182988,0.274831,0.121496,0.6658,0.1273,6.0,,SH-15
3317.0,3090.866,77.8361,1.094,0.4894,2.004,0.0,0.097605,0.6126,0.0,0.0,0.027623,0.070871,0.191254,0.289748,0.116096,0.6601,0.0956,6.0,,SH-15
3317.5,3091.3373,77.5955,1.0107,0.4947,1.9571,0.0,0.075718,0.6135,0.0,0.0,0.040693,0.063271,0.206792,0.310756,0.115778,0.6655,0.094,6.0,,SH-15
3318.0,3091.8087,81.1277,0.9697,0.4878,1.9727,0.0,0.059821,0.6439,0.0,0.0,0.045943,0.048976,0.20132,0.296239,0.10493,0.6796,0.0506,6.0,,SH-15
3318.5,3092.28,78.6637,1.0343,0.4819,2.0688,0.0,0.122396,0.6161,0.0,0.0,0.010876,0.065707,0.184914,0.261497,0.114847,0.7071,0.0893,6.0,,SH-15
3319.0,3092.7513,77.9914,1.052,0.4795,2.1635,0.0,0.175286,0.6087,0.0,0.0,0.0,0.051679,0.164371,0.216051,0.117523,0.7608,0.1033,6.0,,SH-15
3319.5,3093.2225,81.0807,1.0826,0.4801,2.2133,0.0,0.17916,0.6356,0.0,0.0,0.0,0.041582,0.14362,0.185202,0.107868,0.7755,0.0602,6.0,,SH-15
3320.0,3093.6938,88.0202,1.0859,0.484,2.2271,0.0,0.134636,0.6961,0.0,0.0,0.0,0.040524,0.128707,0.169231,0.086749,0.7605,0.0153,6.0,,SH-15
3320.5,3094.165,92.9852,1.0839,0.4836,2.2185,0.0,0.093362,0.7389,0.0,0.0,0.0,0.043551,0.124195,0.167746,0.072314,0.7404,0.0049,6.0,,SH-15
3321.0,3094.6362,95.7309,1.0509,0.4789,2.2057,0.0,0.066786,0.7619,0.0,0.0,0.0,0.045267,0.126081,0.171348,0.064747,0.7358,0.0024,6.0,,SH-15
3321.5,3095.1074,97.5095,1.0214,0.4788,2.2022,0.0,0.051526,0.7772,0.0,0.0,0.0,0.044663,0.126615,0.171278,0.059777,0.7392,0.0015,6.0,,SH-15
3322.0,3095.5785,98.2971,1.0495,0.474,2.2145,0.0,0.053282,0.7834,0.0,0.0,0.0,0.04304,0.120297,0.163336,0.05779,0.7365,0.0012,6.0,,SH-15
3322.5,3096.0496,101.1798,1.0742,0.4582,2.2254,0.0,0.042461,0.8072,0.0,0.0,0.007261,0.032723,0.110323,0.150307,0.05024,0.734,0.0005,6.0,,SH-15
3323.0,3096.5207,103.9285,1.0376,0.4487,2.2262,0.0,0.026802,0.8313,0.0,0.0,0.01844,0.017395,0.10604,0.141875,0.042803,0.7474,0.0002,6.0,,SH-15
3323.5,3096.9918,103.7292,0.9781,0.4466,2.222,0.0,0.026736,0.8297,0.0,0.0,0.02131,0.011954,0.110272,0.143535,0.043288,0.7683,0.0002,6.0,,SH-15
3324.0,3097.4629,104.783,0.9338,0.4458,2.22,0.0,0.018593,0.8392,0.0,0.0,0.024866,0.005853,0.111446,0.142166,0.040402,0.7839,0.0001,6.0,,SH-15
3324.5,3097.9339,109.3934,0.9093,0.4449,2.2223,0.0,0.0,0.8657,0.0,0.0,0.028257,0.0,0.106021,0.134278,0.032553,0.794,0.0,6.0,,SH-15
3325.0,3098.405,107.3346,0.9445,0.4397,2.2264,0.0,0.005379,0.861,0.0,0.0,0.029225,0.0,0.10435,0.133575,0.033918,0.782,0.0,6.0,,SH-15
3325.5,3098.8759,106.6119,0.9907,0.4412,2.2323,0.0,0.013296,0.8546,0.0,0.0,0.026399,0.004218,0.101476,0.132092,0.03581,0.7682,0.0001,6.0,,SH-15
3326.0,3099.3469,103.2766,0.9745,0.4564,2.2447,0.0,0.036238,0.8249,0.0,0.0,0.004983,0.02582,0.108086,0.138889,0.04477,0.7782,0.0002,6.0,,SH-15
3326.5,3099.8179,103.7878,0.9769,0.471,2.2518,0.0,0.032414,0.8306,0.0,0.0,0.0,0.030484,0.106478,0.136961,0.043011,0.7774,0.0002,6.0,,SH-15
3327.0,3100.2888,104.0138,1.0536,0.4741,2.2415,0.0,0.025209,0.8329,0.0,0.0,0.0,0.03673,0.105124,0.141854,0.042306,0.7411,0.0002,6.0,,SH-15
3327.5,3100.7597,104.6977,1.0552,0.4736,2.2334,0.0,0.016133,0.8389,0.0,0.0,0.000911,0.037672,0.106411,0.144995,0.040509,0.7339,0.0001,6.0,,SH-15
3328.0,3101.2306,106.3381,0.9615,0.4713,2.2403,0.0,0.007889,0.8531,0.0,0.0,0.00295,0.0289,0.107153,0.139003,0.036252,0.7709,0.0001,6.0,,SH-15
3328.5,3101.7014,107.4366,0.9173,0.4589,2.2458,0.0,0.006633,0.8621,0.0,0.0,0.010969,0.015779,0.104525,0.131273,0.033607,0.7962,0.0,6.0,,SH-15
3329.0,3102.1723,108.7821,0.9372,0.4465,2.2413,0.0,0.0,0.8737,0.0,0.0,0.023625,0.002908,0.099743,0.126277,0.030235,0.7899,0.0,6.0,,SH-15
3329.5,3102.6431,109.6261,0.9498,0.4486,2.2401,0.0,0.0,0.8754,0.0,0.0,0.026665,0.0,0.097915,0.12458,0.029748,0.7863,0.0,6.0,,SH-15
3330.0,3103.1139,108.2526,0.9038,0.4599,2.2484,0.0,0.001665,0.8693,0.0,0.0,0.010861,0.014661,0.103528,0.12905,0.031514,0.8022,0.0,6.0,,SH-15
3330.5,3103.5847,108.7781,0.8467,0.47,2.2585,0.0,0.0,0.8726,0.0,0.0,0.001846,0.019852,0.105727,0.127425,0.030564,0.8298,0.0,6.0,,SH-15
3331.0,3104.0554,115.6902,0.7514,0.4833,2.2583,0.0,0.0,0.8845,0.0,0.0,0.01298,0.0,0.102545,0.115525,0.027171,0.8945,0.0,6.0,,SH-15
3331.5,3104.5261,120.4735,0.6913,0.4931,2.2411,0.0,0.0,0.8791,0.0,0.0,0.011308,0.0,0.109548,0.120856,0.028682,0.9261,0.0,6.0,,SH-15
3332.0,3104.9968,127.9803,0.7129,0.4883,2.2162,0.0,0.0,0.8764,0.0,0.0,0.016184,0.0,0.107417,0.123601,0.029465,0.9087,0.0,6.0,,SH-15
3332.5,3105.4675,132.8109,0.8766,0.4724,2.1952,0.0,0.0,0.8764,0.0,0.0,0.028539,0.0,0.095077,0.123615,0.029469,0.8195,0.0,6.0,,SH-15
3333.0,3105.9382,122.1152,0.9297,0.4549,2.1938,0.0,0.0,0.8662,0.0,0.0,0.0331,0.0,0.100732,0.133832,0.032415,0.7855,0.0,6.0,,SH-15
3333.5,3106.4088,104.4617,0.9705,0.4514,2.2135,0.0,0.016283,0.837,0.0,0.0,0.023009,0.01168,0.112072,0.146761,0.04108,0.7636,0.0001,6.0,,SH-15
3334.0,3106.8794,97.5276,0.9608,0.4545,2.2443,0.0,0.077631,0.7742,0.0,0.0,0.0,0.030366,0.117829,0.148195,0.060727,0.7951,0.0016,6.0,,SH-15
3334.5,3107.35,103.2389,0.9471,0.4491,2.2681,0.0,0.048963,0.8229,0.0,0.0,0.000312,0.024556,0.103233,0.128101,0.045353,0.8059,0.0003,6.0,,SH-15
3335.0,3107.8206,110.2813,0.9768,0.4464,2.2773,0.0,0.005271,0.8851,0.0,0.0,0.011644,0.011059,0.08691,0.109613,0.026987,0.7929,0.0,6.0,,SH-15
3335.5,3108.2911,101.1153,0.9684,0.4566,2.2851,0.0,0.072675,0.8056,0.0,0.0,0.0,0.022463,0.099222,0.121685,0.050718,0.8154,0.0005,6.0,,SH-15
3336.0,3108.7617,98.5519,1.015,0.4599,2.2961,0.0,0.097402,0.784,0.0,0.0,0.0,0.022228,0.096408,0.118636,0.057579,0.8126,0.0012,6.0,,SH-15
3336.5,3109.2322,102.2443,1.0611,0.4529,2.3023,0.0,0.074803,0.8149,0.0,0.0,0.0,0.022982,0.087301,0.110283,0.047826,0.7916,0.0004,6.0,,SH-15
3337.0,3109.7026,100.1777,1.1329,0.4563,2.3034,0.0,0.090561,0.7975,0.0,0.0,0.0,0.025482,0.086448,0.11193,0.053272,0.7723,0.0007,6.0,,SH-15
3337.5,3110.1731,100.8024,1.1203,0.4704,2.3034,0.0,0.083387,0.8049,0.0,0.0,0.0,0.025322,0.086402,0.111724,0.05095,0.7734,0.0005,6.0,,SH-15
3338.0,3110.6435,103.7112,0.9338,0.4789,2.3,0.0,0.057337,0.8313,0.0,0.0,0.0,0.018531,0.092876,0.111407,0.042803,0.8337,0.0002,6.0,,SH-15
3338.5,3111.1139,106.0303,0.8957,0.474,2.2916,0.0,0.036123,0.8506,0.0,0.0,0.0,0.018301,0.094959,0.11326,0.036979,0.8384,0.0001,6.0,,SH-15
3339.0,3111.5843,106.0699,0.9127,0.464,2.2863,0.0,0.034822,0.8495,0.0,0.0,0.0,0.019975,0.095662,0.115637,0.037298,0.8273,0.0001,6.0,,SH-15
3339.5,3112.0547,104.6184,0.9986,0.4539,2.2948,0.0,0.052546,0.8356,0.0,0.0,0.0,0.022027,0.089847,0.111874,0.041488,0.8031,0.0001,6.0,,SH-15
3340.0,3112.525,102.0925,1.0201,0.4403,2.3108,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1.0,0.0,2.0,,SH-15
3340.5,3112.9953,99.8263,1.0363,0.4244,2.3125,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1.0,0.0,2.0,,SH-15
3341.0,3113.4656,96.6226,1.0875,0.4109,2.2998,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1.0,0.0,2.0,,SH-15
3341.5,3113.9359,92.9175,1.1115,0.4027,2.2926,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1.0,0.0,2.0,,SH-15
3342.0,3114.4062,92.7154,1.1283,0.3975,2.2959,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1.0,0.0,2.0,,SH-15
3342.5,3114.8764,93.6658,1.1793,0.38,2.306,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1.0,0.0,2.0,,SH-15
3343.0,3115.3466,92.8233,1.2283,0.3556,2.3155,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1.0,0.0,2.0,,SH-15
3343.5,3115.8168,92.179,1.1928,0.3527,2.3151,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1.0,0.0,2.0,,SH-15
3344.0,3116.2869,94.0347,0.9935,0.3732,2.3109,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1.0,0.0,2.0,,SH-15
3344.5,3116.7571,95.0333,1.0401,0.3971,2.3138,0.0,0.144237,0.7448,0.0,0.0,0.0,0.018042,0.092936,0.110978,0.070307,0.8374,0.0041,6.0,,SH-15
3345.0,3117.2272,95.6015,1.0556,0.4099,2.3219,0.0,0.14229,0.7515,0.0,0.0,0.0,0.017481,0.088726,0.106207,0.068091,0.8354,0.0033,6.0,,SH-15
3345.5,3117.6973,95.9077,1.0473,0.4085,2.327,0.0,0.142994,0.754,0.0,0.0,0.0,0.01621,0.08683,0.103039,0.06728,0.8427,0.0031,6.0,,SH-15
3346.0,3118.1673,94.6712,1.0169,0.4015,2.3206,0.0,0.149721,0.7423,0.0,0.0,0.0,0.015789,0.092199,0.107988,0.071129,0.8538,0.0044,6.0,,SH-15
3346.5,3118.6374,96.445,1.0162,0.4008,2.3064,0.0,0.129853,0.758,0.0,0.0,0.003307,0.014972,0.093897,0.112176,0.065966,0.8371,0.0027,6.0,,SH-15
3347.0,3119.1074,95.1103,1.0163,0.4032,2.3014,0.0,0.136051,0.7465,0.0,0.0,0.001214,0.018169,0.098113,0.117495,0.06975,0.835,0.0039,6.0,,SH-15
3347.5,3119.5774,94.498,1.0221,0.4018,2.3092,0.0,0.14478,0.7408,0.0,0.0,0.0,0.01815,0.096262,0.114412,0.071617,0.8414,0.0046,6.0,,SH-15
3348.0,3120.0474,97.1978,1.016,0.4077,2.3143,0.0,0.126455,0.765,0.0,0.0,0.0,0.017467,0.091085,0.108552,0.063673,0.8391,0.0022,6.0,,SH-15
3348.5,3120.5173,98.1421,1.0006,0.4249,2.3036,0.0,0.110536,0.7755,0.0,0.0,0.0,0.019322,0.0946,0.113923,0.060259,0.8304,0.0015,6.0,,SH-15
3349.0,3120.9873,102.7999,0.9897,0.4392,2.2853,0.0,0.063455,0.8178,0.0,0.0,0.0,0.02321,0.095571,0.118781,0.046926,0.8046,0.0003,6.0,,SH-15
3349.5,3121.4572,97.8591,0.9897,0.4463,2.2791,0.0,0.095562,0.776,0.0,0.0,0.0,0.024195,0.104219,0.128414,0.060101,0.8116,0.0015,6.0,,SH-15
3350.0,3121.9271,94.0845,0.9941,0.4591,2.2846,0.0,0.124326,0.7452,0.0,0.0,0.0,0.022937,0.10752,0.130457,0.070152,0.8242,0.004,6.0,,SH-15
3350.5,3122.3969,94.5005,1.0269,0.4622,2.2872,0.0,0.122336,0.7492,0.0,0.0,0.0,0.024166,0.104252,0.128417,0.068821,0.8118,0.0036,6.0,,SH-15
3351.0,3122.8668,94.772,1.1207,0.4337,2.2879,0.0,0.126263,0.7476,0.0,0.0,0.0,0.027608,0.098565,0.126173,0.069375,0.7812,0.0037,6.0,,SH-15
3351.5,3123.3366,93.7166,1.1495,0.4011,2.293,0.0,0.143487,0.7343,0.0,0.0,0.002975,0.023332,0.095901,0.122209,0.073769,0.7847,0.0055,6.0,,SH-15
3352.0,3123.8064,93.0063,1.1656,0.3939,2.3017,0.0,0.154756,0.7272,0.0,0.0,0.002814,0.021987,0.093292,0.118093,0.076157,0.79,0.0067,6.0,,SH-15
3352.5,3124.2762,89.799,1.2271,0.3888,2.3133,0.0,0.185274,0.6983,0.0,0.0,0.0,0.024403,0.092004,0.116407,0.085912,0.7904,0.0144,6.0,,SH-15
3353.0,3124.7459,88.9009,1.1957,0.3823,2.3247,0.0,0.199082,0.6897,0.0,0.0,0.0,0.020552,0.090687,0.111239,0.088872,0.8152,0.0178,6.0,,SH-15
3353.5,3125.2156,89.5746,1.2162,0.389,2.3294,0.0,0.195576,0.6964,0.0,0.0,0.0,0.020572,0.087407,0.107979,0.086551,0.8095,0.0151,6.0,,SH-15
3354.0,3125.6853,88.3037,1.2432,0.3891,2.3278,0.0,0.204248,0.6855,0.0,0.0,0.0,0.021607,0.08868,0.110287,0.09032,0.8041,0.0197,6.0,,SH-15
3354.5,3126.155,87.0212,1.2317,0.3778,2.3265,0.0,0.214957,0.6728,0.0,0.0,0.0,0.020977,0.091271,0.112249,0.094702,0.8131,0.0265,6.0,,SH-15
3355.0,3126.6247,80.9034,1.2523,0.3742,2.327,0.0,0.261241,0.6194,0.0,0.0,0.0,0.019844,0.099494,0.119339,0.113527,0.8337,0.0831,6.0,,SH-15
3355.5,3127.0943,76.6724,1.3378,0.3659,2.3274,0.0,0.294592,0.5817,0.0,0.0,0.0,0.021127,0.102594,0.123721,0.123721,0.8292,0.1427,6.0,,SH-15
3356.0,3127.5639,73.1572,1.426,0.344,2.3319,0.0,0.327185,0.5482,0.0,0.0,0.0,0.021121,0.103462,0.124583,0.124583,0.8305,0.149,6.0,,SH-15
3356.5,3128.0335,81.4178,1.258,0.3422,2.3428,0.0,0.271608,0.6194,0.0,0.0,0.0,0.016225,0.092776,0.109001,0.109001,0.8511,0.0643,6.0,,SH-15
3357.0,3128.5031,91.0676,1.1984,0.3742,2.3496,0.0,0.197986,0.7073,0.0,0.0,0.0,0.015936,0.078761,0.094697,0.082835,0.8317,0.0114,6.0,,SH-15
3357.5,3128.9726,93.1307,1.2074,0.4067,2.3442,0.0,0.174111,0.7297,0.0,0.0,0.0,0.018162,0.078035,0.096197,0.075294,0.8112,0.0063,6.0,,SH-15
3358.0,3129.4421,92.5208,1.1859,0.4101,2.3313,0.0,0.17093,0.7249,0.0,0.0,0.0,0.020036,0.084152,0.104189,0.076904,0.8077,0.0072,6.0,,SH-15
3358.5,3129.9116,90.8489,1.2816,0.3874,2.3165,0.0,0.179717,0.7072,0.0,0.0,0.0,0.025659,0.087429,0.113088,0.082873,0.7731,0.0115,6.0,,SH-15
3359.0,3130.3811,85.1808,1.4591,0.3727,2.3069,0.0,0.219948,0.6561,0.0,0.0,0.0,0.032339,0.091638,0.123977,0.100523,0.7392,0.0386,6.0,,SH-15
3359.5,3130.8506,85.0188,1.5101,0.3744,2.3088,0.0,0.222082,0.6549,0.0,0.0,0.0,0.033356,0.089651,0.123007,0.10093,0.7288,0.0396,6.0,,SH-15
3360.0,3131.32,87.2045,1.4847,0.3648,2.317,0.0,0.212937,0.6731,0.0,0.0,0.004144,0.025779,0.084067,0.11399,0.094588,0.7375,0.0264,6.0,,SH-15
3360.5,3131.7894,84.0732,1.6071,0.3406,2.3302,0.0,0.249204,0.6433,0.0,0.0,0.008784,0.019343,0.079409,0.107536,0.105029,0.7384,0.0509,6.0,,SH-15
3361.0,3132.2588,85.3473,1.5899,0.3299,2.3552,0.0,0.255015,0.6527,0.0,0.0,0.008505,0.013437,0.070295,0.092237,0.092237,0.7621,0.0225,6.0,,SH-15
3361.5,3132.7281,87.8784,1.4879,0.3468,2.3763,0.0,0.242064,0.6759,0.0,0.0,0.0,0.017251,0.064809,0.08206,0.08206,0.7898,0.0108,6.0,,SH-15
3362.0,3133.1975,87.1838,1.3813,0.3768,2.3717,0.0,0.239187,0.6741,0.0,0.0,0.0,0.016284,0.070456,0.086741,0.086741,0.8123,0.0153,6.0,,SH-15
3362.5,3133.6668,89.7711,1.2731,0.402,2.3465,0.0,0.201425,0.7,0.0,0.0,0.0,0.019211,0.079387,0.098598,0.085319,0.8052,0.0138,6.0,,SH-15
3363.0,3134.1361,95.5577,1.1722,0.4178,2.3221,0.0,0.141965,0.7522,0.0,0.0,0.0,0.021922,0.083908,0.10583,0.067821,0.7929,0.0033,6.0,,SH-15
3363.5,3134.6053,94.8299,1.2118,0.3982,2.3057,0.0,0.142576,0.7434,0.0,0.0,0.001738,0.024315,0.088008,0.114061,0.070735,0.7716,0.0042,6.0,,SH-15
3364.0,3135.0746,88.474,1.2916,0.3454,2.2996,0.0,0.202224,0.6842,0.0,0.0,0.024658,0.0,0.088909,0.113566,0.090724,0.7839,0.0203,6.0,,SH-15
3364.5,3135.5438,77.2955,1.351,0.3113,2.3019,0.0,0.291676,0.5827,0.0,0.0,0.022826,0.0,0.102761,0.125587,0.125587,0.8203,0.1568,6.0,,SH-15
3365.0,3136.013,65.2013,1.3403,0.2971,2.2981,0.0,0.378696,0.475,0.0,0.0,0.014192,0.002616,0.129458,0.146265,0.146265,0.8851,0.409,1.0,11.0,SH-15
3365.5,3136.4822,55.1782,1.2606,0.2957,2.2777,0.0,0.437586,0.387,0.0,0.0,0.00423,0.004237,0.166984,0.175451,0.175451,0.9517,16.7825,1.0,11.0,SH-15
3366.0,3136.9513,50.9373,1.112,0.3019,2.2475,0.0,0.44784,0.3515,0.0,0.0,0.000835,0.0,0.199872,0.200708,0.200708,1.0,32.1046,1.0,11.0,SH-15
3366.5,3137.4204,46.6078,0.9532,0.3105,2.2233,0.0,0.444769,0.332,0.0,0.0,0.0,0.0,0.223203,0.223203,0.222903,1.0,53.2436,1.0,11.0,SH-15
3367.0,3137.8896,50.569,1.0181,0.318,2.2108,0.0,0.42692,0.3512,0.0,0.0,0.002419,0.0,0.219509,0.221928,0.215264,0.9956,45.0014,1.0,11.0,SH-15
3367.5,3138.3586,58.132,1.185,0.3227,2.2107,0.0,0.378331,0.4183,0.0,0.0,0.017851,0.005564,0.17995,0.203365,0.188812,0.8849,23.9101,1.0,11.0,SH-15
3368.0,3138.8277,64.4228,1.2664,0.3254,2.2244,0.0,0.341406,0.4736,0.0,0.0,0.022589,0.007819,0.154608,0.185016,0.167489,0.8356,13.4146,1.0,11.0,SH-15
3368.5,3139.2967,70.8493,1.298,0.33,2.2467,0.0,0.306049,0.5297,0.0,0.0,0.023428,0.007412,0.133372,0.164212,0.14628,0.8122,0.4092,6.0,,SH-15
3369.0,3139.7657,78.5791,1.3071,0.3364,2.2666,0.0,0.259784,0.5978,0.0,0.0,0.026689,0.002939,0.112816,0.142444,0.121266,0.792,0.1258,6.0,,SH-15
3369.5,3140.2347,85.2487,1.3048,0.3436,2.2842,0.0,0.218968,0.6565,0.0,0.0,0.02742,0.0,0.097156,0.124576,0.100356,0.7802,0.0382,6.0,,SH-15
3370.0,3140.7037,85.8905,1.2645,0.3573,2.3068,0.0,0.219416,0.6617,0.0,0.0,0.011123,0.012833,0.094942,0.118898,0.098524,0.7985,0.0341,6.0,,SH-15
3370.5,3141.1726,87.9188,1.1468,0.3768,2.3282,0.0,0.208972,0.6804,0.0,0.0,0.0,0.017703,0.092888,0.110591,0.092007,0.8399,0.0221,6.0,,SH-15
3371.0,3141.6416,93.6583,0.9929,0.3969,2.3389,0.0,0.167913,0.7329,0.0,0.0,0.0,0.011274,0.087888,0.099162,0.074183,0.8863,0.0057,6.0,,SH-15
3371.5,3142.1105,97.1382,0.9354,0.4249,2.3366,0.0,0.135615,0.7669,0.0,0.0,0.0,0.010384,0.087066,0.09745,0.062995,0.8934,0.002,6.0,,SH-15
